Id,FileName,FileType,FileSize,ImgDescription,ImgTitle,Display,Portion,ImgWidth,ImgHeight,ImgHorizontalResolution,ImgVerticalResolution,ImgBitDepth,LastEditDate,ImageType
E3D1565A-08CF-4FD9-B135-C8476A5F8DD1,052008105.png,Png,28276,"Pie, lemon meringue","Lemon meringue pie, Wedge, Medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
1A69A95B-E2E5-4C1D-AAA8-DFB1B5691037,052008106.png,Png,31065,"Pie, lemon meringue","Lemon meringue pie, Wedge, Large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
6594F8E6-AE06-4478-AEE9-EA9CBE7F55D0,052008107.png,Png,27706,"Pie, lemon meringue","Lemon meringue pie, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
250A99AE-4B11-410E-AA55-B4396C9671CE,052008108.png,Png,30226,"Pie, lemon meringue","Lemon meringue pie, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
7BD4B079-5B4D-4B69-A1E3-4DD2A74ED3F2,052008109.png,Png,31268,"Pie, lemon meringue","Lemon meringue pie, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
22457BED-0254-4957-85EE-3FBF3BA45B3F,052008110.png,Png,33279,"Pie, lemon meringue","Lemon meringue pie, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
3D066747-CF1A-4B08-A981-5CC1FDBB6C2C,052008111.png,Png,36342,"Pie, lemon meringue","Lemon meringue pie, 1 1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
B42E9C5A-92C9-4DA0-B1B7-4B6058A1DD88,052008112.png,Png,40004,"Pie, lemon meringue","Lemon meringue pie, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
C7A1E48B-518A-4178-AE0F-B79040F7E915,052008113.png,Png,44027,"Pie, lemon meringue","Lemon meringue pie, 2 1/2 cups",Aerial,2-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
4A3E6CEF-D697-4779-90BF-72D279AA68B9,052008114.png,Png,45106,"Pie, lemon meringue","Lemon meringue pie, 3 cups",Aerial,3 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:53,Food
4C6F6B16-42A6-490C-8ED5-63113CA36780,081502417.png,Png,58085,"Pie, lemon meringue","Key lime pie, 1 piece",Aerial,1 piece,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:48,Food
B7F7C449-8A34-49C0-A608-78EE593A3BC1,081602302.png,Png,57354,"Pie, lemon meringue","Key lime pie, 1/2 piece",Aerial,1/2 piece,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:50,Food
F526CF32-F62B-4AB5-A7C8-D51F7AFCCC9E,122311101.png,Png,32639,"Pie, lemon meringue","Lemon meringue pie, circle, large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
B5C01F5A-09E0-4E92-8730-6A161E47D743,122311102.png,Png,27656,"Pie, lemon meringue","Lemon meringue pie, circle, small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
B8160125-1138-499A-BC6F-0080898BC4B1,122311103.png,Png,33539,"Pie, lemon meringue","Lemon meringue pie, circle, medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
6EBC1FCC-F8EA-44D2-9F1C-BE5DBDAE96E0,122311104.png,Png,32513,"Pie, lemon meringue","Lemon meringue pie, circle, medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
058A456D-A1A1-40A1-B507-50DAAB219FFA,122311105.png,Png,30133,"Pie, lemon meringue","Lemon meringue pie, circle, medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
B7DA09DD-7925-4DD7-876A-4B881D1BD9A2,122311106.png,Png,28913,"Pie, lemon meringue","Lemon meringue pie, circle, medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:19,Food
E81498B6-67B9-4920-8AF4-5661AC7B2159,022212106.png,Png,31882,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , circle, large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:28,Food
00BE84E0-F08E-422B-AC3E-C01279E1E0E3,022212107.png,Png,32247,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , circle, medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:28,Food
8FAABEF1-C2E7-4EBD-887C-CEC11AE53B8E,022212108.png,Png,31239,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , circle, medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:28,Food
21A191AB-5B3F-4AE0-B20C-3983CD326685,022212109.png,Png,29753,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , circle, medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:28,Food
5979F868-62B7-40E9-989D-14EA13999925,022212110.png,Png,28041,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , circle, medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:28,Food
C50946BF-B4DD-4FF6-A470-7E1A93CD5319,052908107.png,Png,27213,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
75DE29BA-BA9E-4AE9-BAA4-369E514D096E,052908108.png,Png,27957,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
C0B194CA-EE01-4454-B876-4E85CAB55EC8,052908109.png,Png,27032,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
0F643355-5A77-4758-9768-01EE7F35929D,052908110.png,Png,26750,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
2608806F-691D-4688-9A24-BF60DB1F9225,052908111.png,Png,26165,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
CC77E526-B7DC-4931-9B6E-FFC4972853CB,052908112.png,Png,29491,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Rectangle, Large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
BF7E5B45-84D3-4943-9845-3AD9D3129F94,052908119.png,Png,29008,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Small, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
3EBD45D6-566B-4D5B-BFC0-6905270FEF18,052908120.png,Png,29989,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Medium, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
50257444-B30D-4C17-BC50-C6A36FFC346E,052908121.png,Png,29062,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Medium, 3/4 piece",Aerial,3/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
B9E74BC1-A39D-498B-A96F-270471B48C0B,052908122.png,Png,28660,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Medium, 1/2 piece",Aerial,1/2 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
08B7A326-53AB-4993-9770-3A6078B11F14,052908123.png,Png,27356,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Medium, 1/4 piece",Aerial,1/4 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
C3282F66-BC3C-453B-933D-9AFF7698B7DD,052908124.png,Png,30648,"Pie, Toll house chocolate chip","Toll House Chocolate Chip pie , Wedge, Large, 1 piece",Aerial,1 piece,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:56,Food
44B1F8CC-2FBA-4D59-A8FB-3CF6B5FC90F5,033011108.png,Png,27380,Pork and beef sausage,"Sausage - fresh (all meats), 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:39,Food
67CFBB82-45E9-4F5B-AB90-9FA1DDC7A43A,033011109.png,Png,29560,Pork and beef sausage,"Sausage - fresh (all meats), 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:39,Food
9A831764-A1EA-4CC1-8418-E86E5906C0B4,033011110.png,Png,31898,Pork and beef sausage,"Sausage - fresh (all meats), 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:39,Food
FE1B4735-4A70-472C-A4A8-366A3E785A22,033011111.png,Png,33040,Pork and beef sausage,"Sausage - fresh (all meats), 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:39,Food
CC6C73B7-AEA9-4E35-B229-3AF806507156,033011112.png,Png,26673,Pork and beef sausage,"Sausage - fresh (all meats), link, large, 1 link",Aerial,1 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:39,Food
2DD5E653-FF19-4637-A073-613C24CDEA29,050511111.png,Png,24400,Pork and beef sausage,"Sausage - fresh (all meats), link, small, 1 link",Aerial,1 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
DD021589-419F-4BCC-9B10-175AC9B98592,050511112.png,Png,27296,Pork and beef sausage,"Sausage - fresh (all meats), patty, large, 1 patty",Aerial,1 pastry,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
591A68D6-43A2-42FF-85EA-0B09A1AFAF22,050511113.png,Png,24484,Pork and beef sausage,"Sausage - fresh (all meats), patty, small, 1 patty",Aerial,1 pastry,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
4FD3037D-C706-476A-825E-62CB52124FB2,050511115.png,Png,25117,Pork and beef sausage,"Sausage - fresh (all meats), link, medium, 1 link",Aerial,1 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
13BCFA10-6196-4D35-9927-BC0D5DAA0D1E,050511116.png,Png,25408,Pork and beef sausage,"Sausage - fresh (all meats), link, medium, 3/4 link",Aerial,3/4 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
965E5FC7-D319-484B-8295-D5189224EDBF,050511117.png,Png,24374,Pork and beef sausage,"Sausage - fresh (all meats), link, medium, 1/2 link",Aerial,1/2 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
2F620BB1-F80F-49B5-A062-E76725711957,050511118.png,Png,24319,Pork and beef sausage,"Sausage - fresh (all meats), link, medium, 1/4 link",Aerial,1/4 link,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:49,Food
EEEB5768-92BF-4E13-AD44-AC5EC0B12493,120210101.png,Png,26290,Pork and beef sausage,"Sausage - fresh (all meats), patty, medium, 1 patty",Aerial,1 pastry,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:14,Food
98CF50F9-EACC-43A9-9782-3AB1A216A789,120210102.png,Png,26767,Pork and beef sausage,"Sausage - fresh (all meats), patty, medium, 3/4 patty",Aerial,3/4 patty,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:14,Food
806E70BB-FDE4-42A7-888F-691AABB304BE,120210103.png,Png,26575,Pork and beef sausage,"Sausage - fresh (all meats), patty, medium, 1/2 patty",Aerial,1/2 patty,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:14,Food
67D8D4CE-7019-42AF-B1CA-97A8E1D0C61C,120210104.png,Png,25398,Pork and beef sausage,"Sausage - fresh (all meats), patty, medium, 1/4 patty",Aerial,1/4 patty,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:14,Food
440577CD-4363-4D22-B472-AE5F081B5262,111109119.png,Png,29808,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, large, 1",Aerial,1 large whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
02A5A101-B28E-4F53-B161-3BEFC582927E,111109120.png,Png,29599,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, medium, 1",Aerial,1 medium whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
89EECB04-5952-43DD-8041-9413B3351AFE,111109121.png,Png,29155,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, medium, 0.75",Aerial,3/4 medium whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
3DE5A5DC-3614-4E94-AC61-619A6FCC8B99,111109122.png,Png,27924,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, medium, 0.5",Aerial,1/2 medium whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
AB79AE73-0E17-4DD4-A728-FF07182B3F3B,111109123.png,Png,27545,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, medium, 0.25",Aerial,1/4 medium whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
95503DFC-83EE-48A3-85C1-40473CFF8B41,111109124.png,Png,28530,"Rutabaga, cooked, fat added in cooking","Rutabaga, whole vegetable, small, 1",Aerial,1 small whole vegetable,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
F93E795F-865F-483E-9B8E-2C95A572CAF2,111109125.png,Png,26467,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1/4 cup",Aerial,1/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
BE41C5B0-67EA-463B-A62A-8DBACCA799FA,111109126.png,Png,28929,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
2A083515-80C5-4CB5-A73F-9ED927B02EB6,111109127.png,Png,30770,"Rutabaga, cooked, fat added in cooking","Rutabaga, 3/4 cup",Aerial,3/4 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
5E111AD7-8D4A-4303-9F99-6CC86E8B52A2,111109128.png,Png,32433,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
2BAB7171-74C3-4A58-93A5-54C1EA555CD8,111109129.png,Png,34755,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1 1/4 cups",Aerial,1-1/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
731549E3-04FE-4CF3-AFA5-0ECBDCAA655A,111109130.png,Png,36245,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1 1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
FC72B774-1551-4368-B197-C99F90D31E57,111109131.png,Png,37096,"Rutabaga, cooked, fat added in cooking","Rutabaga, 1 3/4 cups",Aerial,1-3/4 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
2830503D-0468-472F-B310-709129CCB53F,111109132.png,Png,38221,"Rutabaga, cooked, fat added in cooking","Rutabaga, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:06,Food
06B43C35-AF4E-49AB-B819-63DD88934C4A,040709112.png,Png,26355,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 2 ounces",Aerial,2 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
AB84BF63-48EC-4EB6-82E0-BD40F5D5F834,040709113.png,Png,29333,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 4 ounces",Aerial,4 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
4C9DCBFD-3FB9-44F4-AB80-948F2C09E88E,040709114.png,Png,31922,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 6 ounces",Aerial,6 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
5A8E6D7B-0C61-4364-AFD7-543BFB9BDB89,040709115.png,Png,33356,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 8 ounces",Aerial,8 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
9CFB1EA4-08C6-4C43-ADE5-D02460FA75B3,040709116.png,Png,35420,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 10 ounces",Aerial,10 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
E364C217-BF1E-4D5C-A0B0-9FF34F515143,040709117.png,Png,35374,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 12 ounces",Aerial,12 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
5646F497-C34C-43B5-9FDB-FF3064597317,040709118.png,Png,37749,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 14 ounces",Aerial,14 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
5D3ACB44-AD5B-4B00-A507-78E815DF2238,040709119.png,Png,40142,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), fillet, 16 ounces",Aerial,16 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:41,Food
A4FD363E-4695-45A3-9F46-8754400C0D81,040909117.png,Png,47135,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 2 ounces",Aerial,2 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
8E8A8D41-E4CD-4C47-851D-4A602135715B,040909118.png,Png,52172,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 4 ounces",Aerial,4 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
31449806-25B2-47F1-9D6D-54D45CD22347,040909119.png,Png,55263,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 6 ounces",Aerial,6 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
584493B7-C818-4860-995F-DF095E9342DD,040909120.png,Png,59021,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 8 ounces",Aerial,8 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
989CF463-CF37-4DA6-8A71-5BA34BA364A6,040909121.png,Png,63358,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 10 ounces",Aerial,10 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
1456F2C1-3486-452C-B0EB-6FCBE44DA675,040909122.png,Png,66790,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 12 ounces",Aerial,12 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
9858491A-3FB2-406E-B74D-7F79C9D705E7,040909123.png,Png,70208,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 14 ounces",Aerial,14 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
C1A83196-BBA4-4975-B31C-8161E1B8E1B8,040909124.png,Png,72742,"Salmon, baked or broiled W/ BUTTER, NFS","Salmon (baked, no coating), steak, 16 ounces",Aerial,16 ounces,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 15:49,Food
A24C1DF1-9C05-41A3-9A31-AE674E19664E,112003135.png,Png,74198,Scrambled egg sandwich,"Scrambled egg sandwich, 1 sandwich",Aerial,1 sandwich,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:43,Food
333D05C5-E5CD-496A-94E5-CFAB84D8D1CC,112003136.png,Png,66664,Scrambled egg sandwich,"Scrambled egg sandwich, 1/2 sandwich",Aerial,1/2 sandwich,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 17:43,Food
B53B8E1B-0FCE-49C6-BA66-247B013F6DC2,061803001.png,Png,20109,"Turkey, dark meat, roasted, NS as to skin eaten","Roasted turkey, dark meat, 1 2-ounce slice",Aerial,12 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:59,Food
50C44E42-60F4-4BBA-8C77-4584C60619F1,061803002.png,Png,78118,"Turkey, dark meat, roasted, NS as to skin eaten","Roasted turkey, dark meat, 1/2 2-ounce slice",Aerial,1/22-ounce slice,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:07,Food
85AD9B91-DE78-48C8-A9C2-EC51AFB4E12D,121511106.png,Png,26143,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 2 ounces",Aerial,2 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
CDEB66FC-DA59-4427-B1BB-819FBE63ABF6,121511107.png,Png,28660,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 4 ounces",Aerial,4 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
6062AA52-58DF-46E3-9BD4-6007D43B3A36,121511108.png,Png,32141,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 6 ounces",Aerial,6 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
8B1EE63D-FE9F-43D9-9440-BE8DF1647D13,121511109.png,Png,35383,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 8 ounces",Aerial,8 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
5591299A-2F57-4B24-8503-04920594EDDE,121511110.png,Png,37793,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 10 ounces",Aerial,10 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
FDAF2D9F-914B-4BAE-924B-12EF9B2CA2B2,121511111.png,Png,40263,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 12 ounces",Aerial,12 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
AA6CBC2B-2B4E-4597-A78E-7E970E6172DA,121511112.png,Png,41489,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 14 ounces",Aerial,14 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
50ABDA52-CA11-4BE5-8DC2-793267DFFEFC,121511113.png,Png,43261,"Turkey, dark meat, roasted, skin not eaten","Turkey leg (drumstick and thigh) , slice, no coating; no skin, 16 ounces",Aerial,16 ounces,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 11:17,Food
3EC7A7E7-72E6-49DB-96DA-24C04D96959E,052208117.png,Png,30965,"White potato, chips, restructured","Pringles (regular), White potato, chips, restructured, 5 chips",Aerial,5 chips,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:55,Food
E19DC8FB-00F4-45CB-B74B-CC8F4804319D,052208118.png,Png,35749,"White potato, chips, restructured","Pringles (regular), White potato, chips, restructured, 10 chips",Aerial,10 chips,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 9:55,Food
